index,audio,ref_audio,text,duration_sec,status,split,reason
4218,./audio/4218.wav,./audio/ref_voice/alienkevin.wav,"Task management, 管理任务，要能分清主次，分配时间，提高效率。",6.6347,kept,train,"6.63s in [5.0, 30.0]"
4219,./audio/4219.wav,./audio/ref_voice/alienkevin.wav,"Communication skills, 交流能力，能明了表达，理解他人，让工作顺利进行。",6.4214,kept,train,"6.42s in [5.0, 30.0]"
4220,./audio/4220.wav,./audio/ref_voice/alienkevin.wav,"Teamwork, 团队协作，人人都有份，协力完成，这就是团队精神。",6.528,kept,train,"6.53s in [5.0, 30.0]"
4221,./audio/4221.wav,./audio/ref_voice/alienkevin.wav,"Leadership, 领导能力，要有决断力，能带动队伍，方向要明确。",5.568,kept,train,"5.57s in [5.0, 30.0]"
4222,./audio/4222.wav,./audio/ref_voice/alienkevin.wav,"Time management, 时间管理，每一分每一秒，都值得珍惜，要用得其所。",5.0347,kept,train,"5.03s in [5.0, 30.0]"
4223,./audio/4223.wav,./audio/ref_voice/alienkevin.wav,"Creativity, 有创新，不怕试错，敢于打破常规，有别有一番风味。",7.872,kept,train,"7.87s in [5.0, 30.0]"
4224,./audio/4224.wav,./audio/ref_voice/alienkevin.wav,"Adaptability, 适应能力，能接受变化，面对困难不退缩，挑战就是机会。",6.912,kept,train,"6.91s in [5.0, 30.0]"
4225,./audio/4225.wav,./audio/ref_voice/alienkevin.wav,"Professional knowledge, 专业知识，多学多问，永远都在进步。",4.7147,too_short,n/a,4.71s < 5.0
4226,./audio/4226.wav,./audio/ref_voice/alienkevin.wav,"Negotiation skills, 谈判技巧，果断而又有弹性，达成共识最重要。",6.3787,kept,train,"6.38s in [5.0, 30.0]"
4227,./audio/4227.wav,./audio/ref_voice/alienkevin.wav,"Analytical skills, 分析能力，思考透彻，解决问题要有方法。",6.4214,kept,train,"6.42s in [5.0, 30.0]"
4228,./audio/4228.wav,./audio/ref_voice/alienkevin.wav,"Reliability, 可靠性，让人安心，承诺过的事情就一定要完成。",5.5254,kept,train,"5.53s in [5.0, 30.0]"
4229,./audio/4229.wav,./audio/ref_voice/alienkevin.wav,"Public speaking, 公开演讲，言之有物，使人心向往之，这就是魅力。",5.9734,kept,train,"5.97s in [5.0, 30.0]"
4230,./audio/4230.wav,./audio/ref_voice/alienkevin.wav,今朝嘅sun好足，真係太hot喇，要開air-conditioning喎。,6.0374,kept,train,"6.04s in [5.0, 30.0]"
4231,./audio/4231.wav,./audio/ref_voice/alienkevin.wav,Rain一直落，我都唔知做咩好，只好係屋企watch TV啦。,5.248,kept,train,"5.25s in [5.0, 30.0]"
4232,./audio/4232.wav,./audio/ref_voice/alienkevin.wav,凌晨時分好冷有snow，好彩我有火鑊仔暖和，不然要freeze喇。,8.427,kept,train,"8.43s in [5.0, 30.0]"
4233,./audio/4233.wav,./audio/ref_voice/alienkevin.wav,呢度有hurricane要来喇，大家要保持alert，唔好出門。,4.5867,too_short,n/a,4.59s < 5.0
4234,./audio/4234.wav,./audio/ref_voice/alienkevin.wav,天公伯老大speechless，咁熱既天再加heat wave？太over喇。,7.296,kept,train,"7.30s in [5.0, 30.0]"
4235,./audio/4235.wav,./audio/ref_voice/alienkevin.wav,Cold front过来咗，隔離都冷到我差唔多要wear多個sweater。,7.04,kept,train,"7.04s in [5.0, 30.0]"
4236,./audio/4236.wav,./audio/ref_voice/alienkevin.wav,Cloudy咁多日啦，我想見到blue sky啊。,3.3707,too_short,n/a,3.37s < 5.0
4237,./audio/4237.wav,./audio/ref_voice/alienkevin.wav,呢d wet weather，我差鼐要出mould喇。,7.6374,kept,train,"7.64s in [5.0, 30.0]"
4238,./audio/4238.wav,./audio/ref_voice/alienkevin.wav,Tomorrows forecast話會有 light rain，記得要帶umbrella喎。,5.568,kept,train,"5.57s in [5.0, 30.0]"
4239,./audio/4239.wav,./audio/ref_voice/alienkevin.wav,啱啱見到個rainbow，頓時覺得cloudy天都唔錯呀。,4.032,too_short,n/a,4.03s < 5.0
4240,./audio/4240.wav,./audio/ref_voice/alienkevin.wav,"Dim sum做得好，配上一杯热乎乎的pu erh tea，真系最好的早餐!"" ",7.5947,kept,train,"7.59s in [5.0, 30.0]"
4241,./audio/4241.wav,./audio/ref_voice/alienkevin.wav,試試韓國炸鷄啤酒night，fried chicken配上凉爽嘅beer，絕對令人心情開朗！,7.232,kept,eval,"7.23s in [5.0, 30.0]"
4242,./audio/4242.wav,./audio/ref_voice/alienkevin.wav,喺香港，street food一定要試，尤其係curry fish balls，爆香又彈牙!,6.3574,kept,train,"6.36s in [5.0, 30.0]"
4243,./audio/4243.wav,./audio/ref_voice/alienkevin.wav,"炖湯其實好simple，放啲ingredients如玉竹, 山楂，白木耳，加水，slow cook就得！",8.4054,kept,train,"8.41s in [5.0, 30.0]"
4244,./audio/4244.wav,./audio/ref_voice/alienkevin.wav,夏天就係要食mango sago，甜同冰冰涼，真係一流！,5.5894,kept,train,"5.59s in [5.0, 30.0]"
4245,./audio/4245.wav,./audio/ref_voice/alienkevin.wav,BBQ night就係燒烤串配上cold beer，令人完全忘記底緊嘅疲累！,9.0667,kept,train,"9.07s in [5.0, 30.0]"
4246,./audio/4246.wav,./audio/ref_voice/alienkevin.wav,"如果你食得鑊，試試擔擔麵嘅spicyflavor，配上啲pickles，完全係唔同level嘅享受！"" ",10.4107,kept,train,"10.41s in [5.0, 30.0]"
4247,./audio/4247.wav,./audio/ref_voice/alienkevin.wav,食壽司pairing嘅時候，唔好忘記一杯dry sake，味道更上一層！,7.7014,kept,train,"7.70s in [5.0, 30.0]"
4248,./audio/4248.wav,./audio/ref_voice/alienkevin.wav,辣炒螺片好滋味，不過話你知，啖下一個chilled white wine更match！,9.92,kept,train,"9.92s in [5.0, 30.0]"
4249,./audio/4249.wav,./audio/ref_voice/alienkevin.wav,想試traditional dessert？糖不甩配熱梅子茶，一定會令你驚喜！,7.5734,kept,train,"7.57s in [5.0, 30.0]"
4250,./audio/4250.wav,./audio/ref_voice/alienkevin.wav,我喺Japan既spring season去咗Cherry blossom viewing，好多Sakura開得好靚，真係like a dream.,7.9787,kept,eval,"7.98s in [5.0, 30.0]"
4251,./audio/4251.wav,./audio/ref_voice/alienkevin.wav,我鍾意喺France既Cte d'Azur晒sun，佢嘅beach同turquoise waters真系一流.,8.1067,kept,train,"8.11s in [5.0, 30.0]"
4252,./audio/4252.wav,./audio/ref_voice/alienkevin.wav,我喺New Zealand望咗Southern lights，實在太magical喇，我頂唔住要take好多photos.,9.7067,kept,train,"9.71s in [5.0, 30.0]"
4253,./audio/4253.wav,./audio/ref_voice/alienkevin.wav,我喺London逛咗market，好多antiques同手工藝品，好有British style.,7.3174,kept,train,"7.32s in [5.0, 30.0]"
4254,./audio/4254.wav,./audio/ref_voice/alienkevin.wav,我乎Iceland嘅Blue lagoon泡thermal spa，好relaxing，仲可以欣賞一下volcanic landscapes.,14.6134,kept,train,"14.61s in [5.0, 30.0]"
4255,./audio/4255.wav,./audio/ref_voice/alienkevin.wav,喺California嘅Napa Valley我試咗wine tasting，品嚐咗好多種local wine，都趣緻架.,8.6827,kept,train,"8.68s in [5.0, 30.0]"
4256,./audio/4256.wav,./audio/ref_voice/alienkevin.wav,我去到Australia紺Barrier Reef scuba diving，見到珊瑚同熱帶魚類，太charming喇.,9.728,kept,train,"9.73s in [5.0, 30.0]"
4257,./audio/4257.wav,./audio/ref_voice/alienkevin.wav,喺New York我喺Times Square過夜，己經滿滿嘅neon lights仲係咁captivating.,9.408,kept,train,"9.41s in [5.0, 30.0]"
4258,./audio/4258.wav,./audio/ref_voice/alienkevin.wav,我喺Thailand享受過beach parties，月光beach真係非常cool.,5.056,kept,train,"5.06s in [5.0, 30.0]"
4259,./audio/4259.wav,./audio/ref_voice/alienkevin.wav,我去喺China嘅Great Wall hiking，見識到呢個世界奇觀，好amazing啊！,6.2934,kept,train,"6.29s in [5.0, 30.0]"
4260,./audio/4260.wav,./audio/ref_voice/alienkevin.wav,呢個weekend，我哋打算去睇下新上映嘅山頂公園嗰部電影，聽說好評無數.,7.959,kept,train,"7.96s in [5.0, 30.0]"
4261,./audio/4261.wav,./audio/ref_voice/alienkevin.wav,流行樂壇呢個走向我好喜歡呀，Billie Eilish同Taylor Swift嘅新歌都十分catchy.,9.856,kept,train,"9.86s in [5.0, 30.0]"
4262,./audio/4262.wav,./audio/ref_voice/alienkevin.wav,我都好期待呢個summer嘅音樂節，穿上我嘅festival outfits，同三五知己享受音樂嘅洗禮.,9.3867,kept,train,"9.39s in [5.0, 30.0]"
4263,./audio/4263.wav,./audio/ref_voice/alienkevin.wav,最近迷上嘅podcast叫Blue Hour，每次 commuting 時聽，感覺好chill.,6.5494,kept,train,"6.55s in [5.0, 30.0]"
4264,./audio/4264.wav,./audio/ref_voice/alienkevin.wav,我真係迷住咗Netflix上邊嘅新系列Squid Game，劇情超吸引人.,7.8294,kept,train,"7.83s in [5.0, 30.0]"
4265,./audio/4265.wav,./audio/ref_voice/alienkevin.wav,雖然我唔係一個大歌手，但我喺karaoke唱歌fun得嚟超放鬆，特別係勁歌金曲.,9.6427,kept,train,"9.64s in [5.0, 30.0]"
4266,./audio/4266.wav,./audio/ref_voice/alienkevin.wav,我對電影院嘅popcorn真係有啲情有獨鍾，睇戲唔食佢好似咩都少咗咁.,7.275,kept,train,"7.27s in [5.0, 30.0]"
4267,./audio/4267.wav,./audio/ref_voice/alienkevin.wav,最近嘅足球比賽真係太刺激，特別係Premier League我哋team嘅performance.,6.8267,kept,train,"6.83s in [5.0, 30.0]"
4268,./audio/4268.wav,./audio/ref_voice/alienkevin.wav,我一定要喺呢個season內睇晒Stranger Things，一集接一集根本停唔到.,6.6134,kept,train,"6.61s in [5.0, 30.0]"
4269,./audio/4269.wav,./audio/ref_voice/alienkevin.wav,我成日都會去上網check下upcoming嘅concerts，我好鍾意live music.,7.104,kept,train,"7.10s in [5.0, 30.0]"
4270,./audio/4270.wav,./audio/ref_voice/alienkevin.wav,跑步唔單止對身體健康有好處，跑step可以幫助舒緩stress同埋提高concentration。,11.0294,kept,train,"11.03s in [5.0, 30.0]"
4271,./audio/4271.wav,./audio/ref_voice/alienkevin.wav,泳水唔只係一種exercise，同時都喺一種great方法去relax和cool down喺炎熱嘅季節。,10.0267,kept,eval,"10.03s in [5.0, 30.0]"
4272,./audio/4272.wav,./audio/ref_voice/alienkevin.wav,籃球game要贏泥就要喺offense同defense都做好，唔可以偏重一邊。,8.896,kept,train,"8.90s in [5.0, 30.0]"
4273,./audio/4273.wav,./audio/ref_voice/alienkevin.wav,羽毛球對手眼協調能力有好處，同時提高嘅accuracy和speed都咁重要喺張場度。,10.048,kept,train,"10.05s in [5.0, 30.0]"
4274,./audio/4274.wav,./audio/ref_voice/alienkevin.wav,喺健身嘅時候，千祈唔好忽視warm-up同cool-down，呢d殊不忽視嘅點對prevent injury好重要。,13.056,kept,train,"13.06s in [5.0, 30.0]"
4275,./audio/4275.wav,./audio/ref_voice/alienkevin.wav,"做Yoga唔拍拖你嘅flexibility，but also有助於sleep quality 改善同埋放鬆心靈情緒."" ",10.6027,kept,train,"10.60s in [5.0, 30.0]"
4276,./audio/4276.wav,./audio/ref_voice/alienkevin.wav,"嚟講係跆拳道內，respect同honour都與技術一樣重要，呢啲都係一種美德values."" ",10.155,kept,train,"10.15s in [5.0, 30.0]"
4277,./audio/4277.wav,./audio/ref_voice/alienkevin.wav,太極唔單止提高balance，練習持續嘅focus都幫助咗improve concentration 。,8.1067,kept,train,"8.11s in [5.0, 30.0]"
4278,./audio/4278.wav,./audio/ref_voice/alienkevin.wav,舞蹈exercise唔只係有益於cardiovascular health，而且唩嘅creativity都有發揮嘅空間。,11.0294,kept,train,"11.03s in [5.0, 30.0]"
4279,./audio/4279.wav,./audio/ref_voice/alienkevin.wav,香港嘅housing crisis需要政府更積極嘅政策handle，例如提供更多嘅affordable housing，改善公共屋邨嘅living condit…,13.9734,kept,train,"13.97s in [5.0, 30.0]"
4280,./audio/4280.wav,./audio/ref_voice/alienkevin.wav,非法泊車問題嚴重，政府應該invest in technology，例如implement智能停車系統，以解決香港嘅parking problem。,10.0267,kept,train,"10.03s in [5.0, 30.0]"
4281,./audio/4281.wav,./audio/ref_voice/alienkevin.wav,高樓價持續壓逼香港citizen，政府需要有更有力嘅measures，例如加強打击underground lending同提升transparency嘅fina…,15.339,kept,train,"15.34s in [5.0, 30.0]"
4282,./audio/4282.wav,./audio/ref_voice/alienkevin.wav,政府需要更focus喺保育同發展sustainable tourism，以保護我哋嘅natural heritage，而唔係單單concentrate喺econ…,17.024,kept,train,"17.02s in [5.0, 30.0]"
4283,./audio/4283.wav,./audio/ref_voice/alienkevin.wav,教育應唔應該係只有teach to the test？我哋需要一个更open-minded嘅educational system，可以讓students exp…,19.776,kept,train,"19.78s in [5.0, 30.0]"
4284,./audio/4284.wav,./audio/ref_voice/alienkevin.wav,香港人嘅work-life balance問題其實非常嚴重，政府需要implement一啲咩policy嚟改善呢個situation，例如提倡flexible …,14.528,kept,train,"14.53s in [5.0, 30.0]"
4285,./audio/4285.wav,./audio/ref_voice/alienkevin.wav,政府唔應該只係focus喺infrastructure development，亦都需要更加關注social issues，例如貧富差距同elderly car…,11.4987,kept,train,"11.50s in [5.0, 30.0]"
4286,./audio/4286.wav,./audio/ref_voice/alienkevin.wav,香港嘅air pollution問題愈來愈嚴重，我哋有需要提倡一個更green個lifestyle，包括推動氫能bus同車、減少塑膠嘅消耗等等。,15.9787,kept,train,"15.98s in [5.0, 30.0]"
4287,./audio/4287.wav,./audio/ref_voice/alienkevin.wav,我啱啱喺online網站買咗一款新嘅smartphone，好平價又機能強大，十分cost-effective。,7.5307,kept,train,"7.53s in [5.0, 30.0]"
4288,./audio/4288.wav,./audio/ref_voice/alienkevin.wav,我最鍾意去旺角嘅sneaker street買波鞋，啲款式update得好快，每次都有新款等我選擇。,8.896,kept,eval,"8.90s in [5.0, 30.0]"
4289,./audio/4289.wav,./audio/ref_voice/alienkevin.wav,Causeway Bay嘅department stores真係好好逛，無論係家居用品定係時裝，啲選擇都好diversified。,11.904,kept,train,"11.90s in [5.0, 30.0]"
4290,./audio/4290.wav,./audio/ref_voice/alienkevin.wav,我上個月喺一個outlet買咗一個designer bag，打完折之後價格真係好attractive。,8.384,kept,eval,"8.38s in [5.0, 30.0]"
4291,./audio/4291.wav,./audio/ref_voice/alienkevin.wav,喺Tsim Sha Tsui嘅Harbour City我可以一次過買齊所有嘅cosmetics，啲品牌實在太多啦。,9.8774,kept,train,"9.88s in [5.0, 30.0]"
4292,./audio/4292.wav,./audio/ref_voice/alienkevin.wav,幾日前喺internet買咗一個禮物比朋友，佢話話係high-quality同好實用，我都覺得值得。,10.3254,kept,train,"10.33s in [5.0, 30.0]"
4293,./audio/4293.wav,./audio/ref_voice/alienkevin.wav,我最近喺Amazon買咗一部新嘅e-reader，好喜歡佢嘅user-friendly設計，而且價錢都OK。,8.0,kept,train,"8.00s in [5.0, 30.0]"
4294,./audio/4294.wav,./audio/ref_voice/alienkevin.wav,我最近喺一個online shopping platform買咗一部新車，交易過程非常smooth同埋方便。,6.8694,kept,train,"6.87s in [5.0, 30.0]"
4295,./audio/4295.wav,./audio/ref_voice/alienkevin.wav,喺中環嘅I.T買衫真係一種享受，啲clothes好有style，啲salesperson又會幫你選擇最適合你嘅款式。,12.4374,kept,train,"12.44s in [5.0, 30.0]"
4296,./audio/4296.wav,./audio/ref_voice/alienkevin.wav,我上星期喺Mongkok嘅street market買咗啲fresh fruits，價格實惠又好新鮮，好滿意呢次購物經驗。,11.2214,kept,train,"11.22s in [5.0, 30.0]"
4297,./audio/4297.wav,./audio/ref_voice/alienkevin.wav,書本冇咩野教到你，real life嘅experience最重要。,5.4187,kept,train,"5.42s in [5.0, 30.0]"
4298,./audio/4298.wav,./audio/ref_voice/alienkevin.wav,不停學嘅mindset，先可以跟得上這個fast-changing嘅world。,5.184,kept,train,"5.18s in [5.0, 30.0]"
4299,./audio/4299.wav,./audio/ref_voice/alienkevin.wav,學得唔記都係白搭，所以remember to review。,5.9094,kept,train,"5.91s in [5.0, 30.0]"
4300,./audio/4300.wav,./audio/ref_voice/alienkevin.wav,學習就係一個step by step嘅過程，唔會有shortcut。,4.6294,too_short,n/a,4.63s < 5.0
4301,./audio/4301.wav,./audio/ref_voice/alienkevin.wav,係犯錯之後學會get up，你先係真正的學習者。,5.76,kept,train,"5.76s in [5.0, 30.0]"
4302,./audio/4302.wav,./audio/ref_voice/alienkevin.wav,唔好只係學書本上嘅knowledge，去學一啲soft skills都好好。,5.9947,kept,train,"5.99s in [5.0, 30.0]"
4303,./audio/4303.wav,./audio/ref_voice/alienkevin.wav,成功唔會係overnight嘅事，持續嘅學習同努力才係關鍵。,5.655,kept,train,"5.65s in [5.0, 30.0]"
4304,./audio/4304.wav,./audio/ref_voice/alienkevin.wav,嘗試學習一啲你feel comfortable嘅事，你會發現學習變得enjoyable。,6.1867,kept,train,"6.19s in [5.0, 30.0]"
4305,./audio/4305.wav,./audio/ref_voice/alienkevin.wav,學習可以boost我哋嘅confidence，同時為我哋嘅生活增添色彩。,7.296,kept,train,"7.30s in [5.0, 30.0]"
4306,./audio/4306.wav,./audio/ref_voice/alienkevin.wav,Continuous learning係現今社會嘅must-have，如果唔想被淘汰嘅話。,6.5067,kept,train,"6.51s in [5.0, 30.0]"
4307,./audio/4307.wav,./audio/ref_voice/alienkevin.wav,"Efficiency, 高效率，时间就是金钱，不要拖拉。",5.1414,kept,train,"5.14s in [5.0, 30.0]"
4308,./audio/4308.wav,./audio/ref_voice/alienkevin.wav,"Creativity, 创新思维，想要成功，就要得出色。"" ",5.4614,kept,train,"5.46s in [5.0, 30.0]"
4309,./audio/4309.wav,./audio/ref_voice/alienkevin.wav,"Dedication, 敬业精神，一份付出，一份收获。",5.655,kept,train,"5.65s in [5.0, 30.0]"
4310,./audio/4310.wav,./audio/ref_voice/alienkevin.wav,"Problem solving, 解决问题，面对难题，勇于接战。"" ",5.4187,kept,eval,"5.42s in [5.0, 30.0]"
4311,./audio/4311.wav,./audio/ref_voice/alienkevin.wav,"Communication skills, 沟通能力，懂得表达，易人所解。",5.2907,kept,train,"5.29s in [5.0, 30.0]"
4312,./audio/4312.wav,./audio/ref_voice/alienkevin.wav,"Positive attitude, 积极态度，笑口常开，工作更愉快。"" ",5.3547,kept,train,"5.35s in [5.0, 30.0]"
4313,./audio/4313.wav,./audio/ref_voice/alienkevin.wav,"Time Management, 时间管理，规划好每一秒，生活才不会混乱。",4.672,too_short,n/a,4.67s < 5.0
4314,./audio/4314.wav,./audio/ref_voice/alienkevin.wav,"Leadership, 领导才能，带领团队，共赢未来。"" ",3.9894,too_short,n/a,3.99s < 5.0
4315,./audio/4315.wav,./audio/ref_voice/alienkevin.wav,"Self-motivated, 自我激励，成就自己，挑战极限。",4.3307,too_short,n/a,4.33s < 5.0
4316,./audio/4316.wav,./audio/ref_voice/alienkevin.wav,"Adaptability, 赶快适应，换个角度，世界又不同。"" ",5.2907,kept,train,"5.29s in [5.0, 30.0]"
4317,./audio/4317.wav,./audio/ref_voice/alienkevin.wav,"Interpersonal skills, 人际交往，顺畅人缘，工作半功倍。",6.528,kept,train,"6.53s in [5.0, 30.0]"
4318,./audio/4318.wav,./audio/ref_voice/alienkevin.wav,"Customer service, 客户服务，真心待人，客户满意。"" ",4.5227,too_short,n/a,4.52s < 5.0
4319,./audio/4319.wav,./audio/ref_voice/alienkevin.wav,天气forecast話嗰個周末會有雨，唔理喇，一齊去hiking喎。,5.9094,kept,train,"5.91s in [5.0, 30.0]"
4320,./audio/4320.wav,./audio/ref_voice/alienkevin.wav,嗰陣時嘅sunset真系無得輸，簡直係拍photo必定大賣一場。,6.3787,kept,eval,"6.38s in [5.0, 30.0]"
4321,./audio/4321.wav,./audio/ref_voice/alienkevin.wav,Rainy day咪順便係crib度看movie喇，重可以drinking熱chocolate呀。,8.6614,kept,train,"8.66s in [5.0, 30.0]"
4322,./audio/4322.wav,./audio/ref_voice/alienkevin.wav,Shirt好濕呀，早前漏咗check天气app，唔知咗哩度佢下rain喎。,8.9387,kept,train,"8.94s in [5.0, 30.0]"
4323,./audio/4323.wav,./audio/ref_voice/alienkevin.wav,Wind咁大，突然好想去海邊玩kite飛浪呀。,4.9067,too_short,n/a,4.91s < 5.0
4324,./audio/4324.wav,./audio/ref_voice/alienkevin.wav,今朝嘅sun真係太beautiful喇，看到佢都開工嘅心情好d呀。,5.9734,kept,train,"5.97s in [5.0, 30.0]"
4325,./audio/4325.wav,./audio/ref_voice/alienkevin.wav,熱浪真係太熱辣喇，無奈地要開strong air-conditioner喇。,6.72,kept,train,"6.72s in [5.0, 30.0]"
4326,./audio/4326.wav,./audio/ref_voice/alienkevin.wav,果陣出門冇bring傘，咩ja，滯咗嗰條rain咁大咁濕喇。,10.3254,kept,train,"10.33s in [5.0, 30.0]"
4327,./audio/4327.wav,./audio/ref_voice/alienkevin.wav,路過pearl river，見到嗰d reflection太美喇，real可以sailing喎。,9.216,kept,eval,"9.22s in [5.0, 30.0]"
4328,./audio/4328.wav,./audio/ref_voice/alienkevin.wav,喺嗰陣風嘅吹襲下，感覺得到winter將至喇。,5.6107,kept,train,"5.61s in [5.0, 30.0]"
4329,./audio/4329.wav,./audio/ref_voice/alienkevin.wav,燒賣同蝦餃絕對係dim sum必點items，都好tasty！,5.312,kept,train,"5.31s in [5.0, 30.0]"
4330,./audio/4330.wav,./audio/ref_voice/alienkevin.wav,HK style french toast真係very delicious呀，吃得我好happy！,6.0587,kept,train,"6.06s in [5.0, 30.0]"
4331,./audio/4331.wav,./audio/ref_voice/alienkevin.wav,煎堆not only crispy but also sweet，太適合tea time啦！,4.5227,too_short,n/a,4.52s < 5.0
4332,./audio/4332.wav,./audio/ref_voice/alienkevin.wav,烏冬麵就係要加啲tempura，炸蝦炸蔬菜，好significant嘅flavour！,8.384,kept,train,"8.38s in [5.0, 30.0]"
4333,./audio/4333.wav,./audio/ref_voice/alienkevin.wav,乜都唔食都要食個egg tart，那個custardy goodness就係heaven！,8.0214,kept,train,"8.02s in [5.0, 30.0]"
4334,./audio/4334.wav,./audio/ref_voice/alienkevin.wav,唔試下我哋的milk tea就等於未去過Hong Kong，它的smooth和rich taste真的無人能企及！,10.368,kept,train,"10.37s in [5.0, 30.0]"
4335,./audio/4335.wav,./audio/ref_voice/alienkevin.wav,薑蔥炒蟹真係好satisfying，tender crab meat配上spicy and aromatic ginger and spring onions，…,14.4427,kept,train,"14.44s in [5.0, 30.0]"
4336,./audio/4336.wav,./audio/ref_voice/alienkevin.wav,"牛肉麵好香啲beefy aroma，加上springy noodles, 飽到好滿足!",7.5734,kept,train,"7.57s in [5.0, 30.0]"
4337,./audio/4337.wav,./audio/ref_voice/alienkevin.wav,"冬瓜盅大暑天飲得好clearing and refreshing，效果好surprising喎！"" ",6.528,kept,train,"6.53s in [5.0, 30.0]"
4338,./audio/4338.wav,./audio/ref_voice/alienkevin.wav,"广东烧味，roast duck, cha siu, soy chicken，一試難忘ga！",6.3787,kept,train,"6.38s in [5.0, 30.0]"
4339,./audio/4339.wav,./audio/ref_voice/alienkevin.wav,"呢個steamed fish好清新，用啲soy sauce, scallions,和ginger，感覺healthy and delicious",11.0507,kept,train,"11.05s in [5.0, 30.0]"
4340,./audio/4340.wav,./audio/ref_voice/alienkevin.wav,"魚蛋即係street food嘅代表，Add curry sauce，美味指數immediately up!"" ",6.784,kept,train,"6.78s in [5.0, 30.0]"
4341,./audio/4341.wav,./audio/ref_voice/alienkevin.wav,八寶飯sweet and yummy，連我都satisfying to the max！,6.8907,kept,train,"6.89s in [5.0, 30.0]"
4342,./audio/4342.wav,./audio/ref_voice/alienkevin.wav,小籠包嘅soup好rich，一咬就burst out，really amazing啊！,5.547,kept,train,"5.55s in [5.0, 30.0]"
4343,./audio/4343.wav,./audio/ref_voice/alienkevin.wav,"我喺Japan嘅Cherry Blossom Festival玩得好開心, 嗰個scenery真係captivating至極!",10.624,kept,train,"10.62s in [5.0, 30.0]"
4344,./audio/4344.wav,./audio/ref_voice/alienkevin.wav,我下次一定要去瀏覽下Australia嘅Great Barrier Reef，聽講個海洋ecosystem比人預期中仲要stunning喎！,10.6027,kept,train,"10.60s in [5.0, 30.0]"
4345,./audio/4345.wav,./audio/ref_voice/alienkevin.wav,"去做過Europe嘅Interrail, 真係一個unforgettable嘅經驗。",8.192,kept,train,"8.19s in [5.0, 30.0]"
4346,./audio/4346.wav,./audio/ref_voice/alienkevin.wav,打算下一次去US做road trip，一定要驗證下Route 66有幾 legendary.,9.9414,kept,train,"9.94s in [5.0, 30.0]"
4347,./audio/4347.wav,./audio/ref_voice/alienkevin.wav,如果你愛wildlife，一定要去下Africa嘅Safari trip，你會見到well-protected嘅動物，整個經驗非常thrilling.,13.056,kept,train,"13.06s in [5.0, 30.0]"
4348,./audio/4348.wav,./audio/ref_voice/alienkevin.wav,我喺Italy見到嘅architecture，是我見過最impressive嘅，特別係Rome.,6.123,kept,train,"6.12s in [5.0, 30.0]"
4349,./audio/4349.wav,./audio/ref_voice/alienkevin.wav,我喺Maldives度假，坐喺clear blue water嘅上面，真係感到有好多serenity.,12.288,kept,train,"12.29s in [5.0, 30.0]"
4350,./audio/4350.wav,./audio/ref_voice/alienkevin.wav,Paris嘅Eiffel Tower，深夜嘅lights show值得你睇，感覺非常romantic.,7.872,kept,train,"7.87s in [5.0, 30.0]"
4351,./audio/4351.wav,./audio/ref_voice/alienkevin.wav,去過Thailand嘅Full Moon Party，music同party vibes真喺awesome.,6.5494,kept,train,"6.55s in [5.0, 30.0]"
4352,./audio/4352.wav,./audio/ref_voice/alienkevin.wav,我會推介你去Turkey熱气球飛行，你會見到最breathtaking嘅風景。,6.5494,kept,train,"6.55s in [5.0, 30.0]"
4353,./audio/4353.wav,./audio/ref_voice/alienkevin.wav,去唱K好舒服，特別係當我唱翻我最鍾意嘅pop song時，感覺真係好爽!,7.3387,kept,train,"7.34s in [5.0, 30.0]"
4354,./audio/4354.wav,./audio/ref_voice/alienkevin.wav,上個禮拜去咗一間搞smash room嘅地方，真係太好玩，放鬆咗好多，我想下次我再去我會揀電視機嚟smash.,10.9867,kept,eval,"10.99s in [5.0, 30.0]"
4355,./audio/4355.wav,./audio/ref_voice/alienkevin.wav,我對Netflix真係有啲情有獨鍾，嗰度有咁多我鐘意嘅drama and movie，每晚都陪住我度過.,8.5547,kept,train,"8.55s in [5.0, 30.0]"
4356,./audio/4356.wav,./audio/ref_voice/alienkevin.wav,"最近迷上咗玩video game，特別係The Last of Us,個story真係好吸引.",5.9094,kept,train,"5.91s in [5.0, 30.0]"
4357,./audio/4357.wav,./audio/ref_voice/alienkevin.wav,今年嘅concert因為pandemic取消咗，我真係好掛住現場嘅氣氛和live music.,7.1894,kept,train,"7.19s in [5.0, 30.0]"
4358,./audio/4358.wav,./audio/ref_voice/alienkevin.wav,睇K-drama真係最放鬆唔過，我最愛嘅係那部'Crash Landing on You'，真係好感人.,9.6214,kept,train,"9.62s in [5.0, 30.0]"
4359,./audio/4359.wav,./audio/ref_voice/alienkevin.wav,週末我同朋友去跳舞嘅時候，DJ放咗一首我最愛嘅EDM，我們party到天亮.,9.408,kept,train,"9.41s in [5.0, 30.0]"
4360,./audio/4360.wav,./audio/ref_voice/alienkevin.wav,最近我開始學習hip hop dance，每一個move都需要好多practice，但我覺得好有成就感.,9.5574,kept,train,"9.56s in [5.0, 30.0]"
4361,./audio/4361.wav,./audio/ref_voice/alienkevin.wav,"我兄弟最近叫我玩一個叫做'Among Us'嘅game，我發現好似我比我兄弟更加搞掂咋!"" ",10.4747,kept,train,"10.47s in [5.0, 30.0]"
